entry_time,exit_time,side,entry_price,exit_price,raw_entry_price,raw_exit_price,pnl,return,hold_candles,exit_reason
2023-01-11 08:00:00+00:00,2023-01-11 11:00:00+00:00,LONG,17451.089519999998,17434.262450000002,17447.6,17437.75,-0.0017642418016772013,-0.0017642418016772013,3,horizon
2023-01-11 14:00:00+00:00,2023-01-11 17:00:00+00:00,LONG,17417.452794,17378.603584,17413.97,17382.08,-0.0030304759748442703,-0.0030304759748442703,3,horizon
2023-01-12 08:00:00+00:00,2023-01-12 11:00:00+00:00,LONG,18155.150304,18197.15984,18151.52,18200.8,0.0015139183810967357,0.0015139183810967357,3,horizon
2023-01-12 13:00:00+00:00,2023-01-12 14:00:00+00:00,LONG,18288.566982,18171.565499892,18284.91,18175.200539999998,-0.007197520495900811,-0.007197520495900811,1,sl
2023-01-14 03:00:00+00:00,2023-01-14 05:00:00+00:00,LONG,20971.423446,20837.258334676,20967.23,20841.42662,-0.007197520495900811,-0.007197520495900811,2,sl
2023-01-14 10:00:00+00:00,2023-01-14 11:00:00+00:00,LONG,20500.869354,20615.626669876,20496.77,20619.75062,0.004797680463907295,0.004797680463907295,1,tp
2023-01-14 13:00:00+00:00,2023-01-14 14:00:00+00:00,LONG,20944.898142,20810.902726852,20940.71,20815.06574,-0.0071975204959007,-0.0071975204959007,1,sl_first
2023-01-14 18:00:00+00:00,2023-01-14 20:00:00+00:00,LONG,20762.141598000002,20878.361432412003,20757.99,20882.537940000002,0.004797680463907295,0.004797680463907295,2,tp
2023-01-15 01:00:00+00:00,2023-01-15 03:00:00+00:00,LONG,20774.444058,20641.539126348,20770.29,20645.668260000002,-0.007197520495900811,-0.007197520495900811,2,sl
2023-01-15 07:00:00+00:00,2023-01-15 08:00:00+00:00,LONG,20739.837138,20607.153604828,20735.69,20611.275859999998,-0.007197520495900811,-0.007197520495900811,1,sl
2023-01-15 10:00:00+00:00,2023-01-15 13:00:00+00:00,LONG,20736.976566,20701.648842000002,20732.83,20705.79,-0.0025036101616626497,-0.0025036101616626497,3,horizon
2023-01-15 22:00:00+00:00,2023-01-16 00:00:00+00:00,LONG,20915.452254,20781.645219524,20911.27,20785.80238,-0.0071975204959007,-0.0071975204959007,2,sl
2023-01-16 15:00:00+00:00,2023-01-16 17:00:00+00:00,LONG,20998.368833999997,21115.910992996,20994.17,21120.135019999998,0.004797680463907295,0.004797680463907295,2,tp
2023-01-16 23:00:00+00:00,2023-01-17 01:00:00+00:00,LONG,21189.887130000003,21054.324392780003,21185.65,21058.5361,-0.007197520495900811,-0.007197520495900811,2,sl
2023-01-17 13:00:00+00:00,2023-01-17 14:00:00+00:00,LONG,21239.317014,21103.438048084,21235.07,21107.65958,-0.007197520495900811,-0.007197520495900811,1,sl_first
2023-01-18 09:00:00+00:00,2023-01-18 12:00:00+00:00,LONG,21234.336017999998,21254.928164,21230.09,21259.18,0.0001697570002917821,0.0001697570002917821,3,horizon
2023-01-18 15:00:00+00:00,2023-01-18 16:00:00+00:00,SHORT,21038.521454,20920.656914724,21042.73,20916.47362,0.004833883283705509,0.004833883283705509,1,tp
2023-01-18 22:00:00+00:00,2023-01-18 23:00:00+00:00,LONG,20809.96116,20676.82900696,20805.8,20680.9652,-0.0071975204959007,-0.0071975204959007,1,sl
2023-01-19 10:00:00+00:00,2023-01-19 13:00:00+00:00,LONG,20800.629294000002,20667.556841764002,20796.47,20671.69118,-0.007197520495900811,-0.007197520495900811,3,sl
2023-01-20 07:00:00+00:00,2023-01-20 10:00:00+00:00,LONG,20963.631888,20957.967568,20959.44,20962.16,-0.0010701974557778319,-0.0010701974557778319,3,horizon
2023-01-21 03:00:00+00:00,2023-01-21 06:00:00+00:00,LONG,22551.85947,22616.405814,22547.35,22620.93,0.0020621295767590205,0.0020621295767590205,3,horizon
2023-01-21 18:00:00+00:00,2023-01-21 20:00:00+00:00,LONG,23253.169704,23104.407074224004,23248.52,23109.02888,-0.0071975204959007,-0.0071975204959007,2,sl
2023-01-22 08:00:00+00:00,2023-01-22 11:00:00+00:00,LONG,22914.341952,22767.746979712,22909.76,22772.30144,-0.007197520495900811,-0.007197520495900811,3,sl
2023-01-22 16:00:00+00:00,2023-01-22 17:00:00+00:00,LONG,22823.843856,22951.604440864,22819.28,22956.19568,0.004797680463907295,0.004797680463907295,1,tp
2023-01-22 20:00:00+00:00,2023-01-22 21:00:00+00:00,SHORT,22454.968108,22598.735603351997,22459.46,22594.21676,-0.007161749518883353,-0.007161749518883353,1,sl_first
2023-01-23 11:00:00+00:00,2023-01-23 13:00:00+00:00,LONG,22909.160916,22762.599089496005,22904.58,22767.152520000003,-0.007197520495900589,-0.007197520495900589,2,sl
2023-01-24 17:00:00+00:00,2023-01-24 19:00:00+00:00,LONG,22918.072698,23046.360745812002,22913.49,23050.970940000003,0.004797680463907295,0.004797680463907295,2,tp
2023-01-24 20:00:00+00:00,2023-01-24 21:00:00+00:00,LONG,23014.942068,22867.703504408,23010.34,22872.27796,-0.007197520495900811,-0.007197520495900811,1,sl
2023-01-24 22:00:00+00:00,2023-01-24 23:00:00+00:00,LONG,22760.071104,22614.463082624,22755.52,22618.98688,-0.007197520495900811,-0.007197520495900811,1,sl
2023-01-25 00:00:00+00:00,2023-01-25 01:00:00+00:00,LONG,22656.760446,22511.813356675997,22652.23,22516.316619999998,-0.007197520495900922,-0.007197520495900922,1,sl
2023-01-25 10:00:00+00:00,2023-01-25 13:00:00+00:00,LONG,22616.42238,22591.200856000003,22611.9,22595.72,-0.001915186282614755,-0.001915186282614755,3,horizon
2023-01-25 19:00:00+00:00,2023-01-25 20:00:00+00:00,LONG,22753.409772,22880.776089368002,22748.86,22885.353160000002,0.004797680463907295,0.004797680463907295,1,tp
2023-01-26 06:00:00+00:00,2023-01-26 08:00:00+00:00,LONG,23092.487574,22944.752911444,23087.87,22949.34278,-0.007197520495900811,-0.007197520495900811,2,sl
2023-01-26 10:00:00+00:00,2023-01-26 12:00:00+00:00,LONG,22943.847852,23072.280180888,22939.26,23076.895559999997,0.004797680463907295,0.004797680463907295,2,tp
2023-01-26 13:00:00+00:00,2023-01-26 14:00:00+00:00,LONG,23132.97567,22984.981984019996,23128.35,22989.579899999997,-0.007197520495901033,-0.007197520495901033,1,sl
2023-01-26 21:00:00+00:00,2023-01-27 00:00:00+00:00,LONG,23086.386354,22938.690724124,23081.77,22943.27938,-0.0071975204959007,-0.0071975204959007,3,sl
2023-01-27 01:00:00+00:00,2023-01-27 02:00:00+00:00,SHORT,22642.950504,22787.921552976,22647.48,22783.36488,-0.007161749518883464,-0.007161749518883464,1,sl
2023-01-28 09:00:00+00:00,2023-01-28 12:00:00+00:00,LONG,23003.199719999997,22950.65895,22998.6,22955.25,-0.003084063549398918,-0.003084063549398918,3,horizon
2023-01-28 13:00:00+00:00,2023-01-28 16:00:00+00:00,LONG,22974.69402,23013.536372,22970.1,23018.14,0.0008906580764988188,0.0008906580764988188,3,horizon
2023-01-28 17:00:00+00:00,2023-01-28 20:00:00+00:00,LONG,23023.563791999997,22962.316618,23018.96,22966.91,-0.0034601952049351007,-0.0034601952049351007,3,horizon
2023-01-29 14:00:00+00:00,2023-01-29 17:00:00+00:00,LONG,23543.287716000003,23586.661724,23538.58,23591.38,0.0010423088789982778,0.0010423088789982778,3,horizon
2023-01-30 02:00:00+00:00,2023-01-30 05:00:00+00:00,LONG,23650.489152,23723.964258,23645.76,23728.71,0.002306705553858946,0.002306705553858946,3,horizon
2023-01-30 09:00:00+00:00,2023-01-30 11:00:00+00:00,SHORT,23186.56176,23056.66321056,23191.2,23052.0528,0.004833883283705509,0.004833883283705509,2,tp
2023-01-30 12:00:00+00:00,2023-01-30 14:00:00+00:00,LONG,23080.885254,23210.084674476002,23076.27,23214.72762,0.004797680463907295,0.004797680463907295,2,tp
2023-01-30 19:00:00+00:00,2023-01-30 20:00:00+00:00,SHORT,22780.303028000002,22652.680470168,22784.86,22648.150840000002,0.004833883283705509,0.004833883283705509,1,tp
2023-01-30 22:00:00+00:00,2023-01-31 00:00:00+00:00,LONG,22734.355962,22861.615622228004,22729.81,22866.188860000002,0.004797680463907295,0.004797680463907295,2,tp
2023-01-31 01:00:00+00:00,2023-01-31 04:00:00+00:00,LONG,22834.796046,22857.017682,22830.23,22861.59,0.0001731479955081834,0.0001731479955081834,3,horizon
2023-01-31 19:00:00+00:00,2023-01-31 21:00:00+00:00,LONG,23168.512776,23020.291740656,23163.88,23024.89672,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-01 03:00:00+00:00,2023-02-01 06:00:00+00:00,LONG,23134.816037999997,23061.156846,23130.19,23065.77,-0.003983910858811534,-0.003983910858811534,3,horizon
2023-02-01 09:00:00+00:00,2023-02-01 12:00:00+00:00,LONG,22996.458372,23056.017874,22991.86,23060.63,0.0017899423744535355,0.0017899423744535355,3,horizon
2023-02-01 19:00:00+00:00,2023-02-01 20:00:00+00:00,LONG,23390.667198000003,23521.600678812003,23385.99,23526.305940000002,0.004797680463907295,0.004797680463907295,1,tp
2023-02-02 06:00:00+00:00,2023-02-02 09:00:00+00:00,LONG,23791.217291999998,23826.143818,23786.46,23830.91,0.0006680428315767546,0.0006680428315767546,3,horizon
2023-02-02 21:00:00+00:00,2023-02-02 22:00:00+00:00,SHORT,23450.958870000002,23601.10317678,23455.65,23596.3839,-0.007161749518883464,-0.007161749518883464,1,sl
2023-02-03 08:00:00+00:00,2023-02-03 11:00:00+00:00,LONG,23428.204704,23529.423174000003,23423.52,23534.13,0.0035203681749768297,0.0035203681749768297,3,horizon
2023-02-03 13:00:00+00:00,2023-02-03 14:00:00+00:00,LONG,23351.299326,23482.012438044003,23346.63,23486.70978,0.004797680463907295,0.004797680463907295,1,tp
2023-02-03 20:00:00+00:00,2023-02-03 23:00:00+00:00,LONG,23343.017669999997,23427.213620000002,23338.35,23431.9,0.002806900838198479,0.002806900838198479,3,horizon
2023-02-04 05:00:00+00:00,2023-02-04 08:00:00+00:00,LONG,23317.042476,23292.930482,23312.38,23297.59,-0.0018340931541732434,-0.0018340931541732434,3,horizon
2023-02-04 14:00:00+00:00,2023-02-04 17:00:00+00:00,LONG,23469.052872,23434.942074000002,23464.36,23439.63,-0.002253437349433706,-0.002253437349433706,3,horizon
2023-02-04 21:00:00+00:00,2023-02-04 23:00:00+00:00,LONG,23418.662796,23268.841420776,23413.98,23273.49612,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-05 00:00:00+00:00,2023-02-05 03:00:00+00:00,LONG,23295.658199999998,23339.861094,23291.0,23344.53,0.0010974734957264428,0.0010974734957264428,3,horizon
2023-02-05 12:00:00+00:00,2023-02-05 15:00:00+00:00,SHORT,23165.925888,23100.779232,23170.56,23096.16,0.0020201064278281508,0.0020201064278281508,3,horizon
2023-02-05 16:00:00+00:00,2023-02-05 17:00:00+00:00,LONG,23080.155108,22932.499342648003,23075.54,22937.086760000002,-0.007197520495900589,-0.007197520495900589,1,sl
2023-02-05 19:00:00+00:00,2023-02-05 22:00:00+00:00,LONG,22896.37836,23024.54496984,22891.8,23029.1508,0.004797680463907295,0.004797680463907295,3,tp
2023-02-06 05:00:00+00:00,2023-02-06 08:00:00+00:00,LONG,22779.314951999997,22906.826278288,22774.76,22911.40856,0.004797680463907295,0.004797680463907295,3,tp
2023-02-06 11:00:00+00:00,2023-02-06 14:00:00+00:00,LONG,22882.805646,22837.901506000002,22878.23,22842.47,-0.0027623528991449257,-0.0027623528991449257,3,horizon
2023-02-06 20:00:00+00:00,2023-02-06 22:00:00+00:00,LONG,23010.441168,22863.231399008,23005.84,22867.80496,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-08 13:00:00+00:00,2023-02-08 15:00:00+00:00,LONG,23119.502976,22971.595481856002,23114.88,22976.190720000002,-0.0071975204959007,-0.0071975204959007,2,sl
2023-02-08 16:00:00+00:00,2023-02-08 19:00:00+00:00,LONG,22970.893259999997,22823.93649956,22966.3,22828.5022,-0.0071975204959007,-0.0071975204959007,3,sl
2023-02-09 03:00:00+00:00,2023-02-09 04:00:00+00:00,SHORT,22513.936311999998,22387.806025872,22518.44,22383.32936,0.004833883283705287,0.004833883283705287,1,tp
2023-02-09 09:00:00+00:00,2023-02-09 12:00:00+00:00,LONG,22743.237738,22597.737408427998,22738.69,22602.257859999998,-0.007197520495900922,-0.007197520495900922,3,sl
2023-02-09 19:00:00+00:00,2023-02-09 20:00:00+00:00,SHORT,22028.303458,21904.893842748,22032.71,21900.51374,0.004833883283705509,0.004833883283705509,1,tp
2023-02-09 21:00:00+00:00,2023-02-09 22:00:00+00:00,LONG,21860.67126,21720.81716756,21856.3,21725.1622,-0.007197520495900811,-0.007197520495900811,1,sl
2023-02-10 04:00:00+00:00,2023-02-10 05:00:00+00:00,LONG,21790.437216000002,21651.032447296002,21786.08,21655.363520000003,-0.007197520495900811,-0.007197520495900811,1,sl
2023-02-10 15:00:00+00:00,2023-02-10 18:00:00+00:00,LONG,21658.420818,21699.559220000003,21654.09,21703.9,0.0010994183530598453,0.0010994183530598453,3,horizon
2023-02-10 21:00:00+00:00,2023-02-11 00:00:00+00:00,LONG,21540.617262,21661.194754428,21536.31,21665.527860000002,0.004797680463907295,0.004797680463907295,3,tp
2023-02-11 14:00:00+00:00,2023-02-11 17:00:00+00:00,LONG,21755.390208,21694.520228,21751.04,21698.86,-0.003597926372178572,-0.003597926372178572,3,horizon
2023-02-12 02:00:00+00:00,2023-02-12 05:00:00+00:00,LONG,21820.583244,21795.620004,21816.22,21799.98,-0.001944022582754034,-0.001944022582754034,3,horizon
2023-02-12 11:00:00+00:00,2023-02-12 13:00:00+00:00,LONG,21892.687662,21752.628743972,21888.31,21756.98014,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-12 21:00:00+00:00,2023-02-13 00:00:00+00:00,SHORT,21734.032324,21873.184042056,21738.38,21868.81028,-0.007161749518883464,-0.007161749518883464,3,sl
2023-02-13 02:00:00+00:00,2023-02-13 05:00:00+00:00,LONG,21762.361601999997,21828.583410000003,21758.01,21832.95,0.002242951367645763,0.002242951367645763,3,horizon
2023-02-13 09:00:00+00:00,2023-02-13 10:00:00+00:00,SHORT,21580.423052000002,21459.522606312,21584.74,21455.23156,0.004833883283705509,0.004833883283705509,1,tp
2023-02-13 17:00:00+00:00,2023-02-13 18:00:00+00:00,LONG,21462.671676,21582.812853944,21458.38,21587.13028,0.004797680463907073,0.004797680463907073,1,tp
2023-02-14 11:00:00+00:00,2023-02-14 13:00:00+00:00,LONG,21814.171962,21674.615349772,21809.81,21678.95114,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-14 21:00:00+00:00,2023-02-15 00:00:00+00:00,LONG,22245.588228,22103.271621368,22241.14,22107.69316,-0.007197520495900811,-0.007197520495900811,3,sl
2023-02-16 07:00:00+00:00,2023-02-16 10:00:00+00:00,LONG,24617.87259,24612.796456,24612.95,24617.72,-0.0010061971025905106,-0.0010061971025905106,3,horizon
2023-02-16 12:00:00+00:00,2023-02-16 13:00:00+00:00,LONG,24590.467109999998,24433.14909266,24585.55,24438.0367,-0.0071975204959007,-0.0071975204959007,1,sl
2023-02-16 14:00:00+00:00,2023-02-16 15:00:00+00:00,LONG,24428.68476,24565.42873144,24423.8,24570.3428,0.004797680463907073,0.004797680463907073,1,tp
2023-02-16 17:00:00+00:00,2023-02-16 20:00:00+00:00,LONG,24896.858376,24737.580214256002,24891.88,24742.528720000002,-0.0071975204959007,-0.0071975204959007,3,sl
2023-02-16 21:00:00+00:00,2023-02-16 22:00:00+00:00,LONG,24541.947408,24384.939796448,24537.04,24389.81776,-0.007197520495900811,-0.007197520495900811,1,sl
2023-02-16 23:00:00+00:00,2023-02-17 00:00:00+00:00,SHORT,23513.016456,23663.558085264,23517.72,23658.82632,-0.007161749518883464,-0.007161749518883464,1,sl_first
2023-02-17 22:00:00+00:00,2023-02-17 23:00:00+00:00,LONG,24684.075827999997,24526.158946968,24679.14,24531.06516,-0.0071975204959007,-0.0071975204959007,1,sl
2023-02-18 20:00:00+00:00,2023-02-18 23:00:00+00:00,LONG,24599.61894,24627.02361,24594.7,24631.95,0.0003140282321788763,0.0003140282321788763,3,horizon
2023-02-19 17:00:00+00:00,2023-02-19 18:00:00+00:00,SHORT,24356.867652,24512.812022088,24361.74,24507.910440000003,-0.007161749518883464,-0.007161749518883464,1,sl
2023-02-19 20:00:00+00:00,2023-02-19 23:00:00+00:00,LONG,24523.423704,24366.534598224,24518.52,24371.40888,-0.007197520495900811,-0.007197520495900811,3,sl
2023-02-20 00:00:00+00:00,2023-02-20 01:00:00+00:00,LONG,24215.912214,24060.990419284,24211.07,24065.80358,-0.007197520495900811,-0.007197520495900811,1,sl
2023-02-20 05:00:00+00:00,2023-02-20 08:00:00+00:00,LONG,24497.218463999998,24454.248172,24492.32,24459.14,-0.0025540886147194844,-0.0025540886147194844,3,horizon
2023-02-20 11:00:00+00:00,2023-02-20 12:00:00+00:00,LONG,24894.978,24735.711868000002,24890.0,24740.66,-0.0071975204959007,-0.0071975204959007,1,sl
2023-02-20 16:00:00+00:00,2023-02-20 19:00:00+00:00,LONG,24889.17684,24867.215561999998,24884.2,24872.19,-0.0016823625683236357,-0.0016823625683236357,3,horizon
2023-02-21 09:00:00+00:00,2023-02-21 11:00:00+00:00,LONG,24804.949998,24646.259821988002,24799.99,24651.19006,-0.0071975204959007,-0.0071975204959007,2,sl
2023-02-21 12:00:00+00:00,2023-02-21 14:00:00+00:00,LONG,24638.9268,24776.8476392,24634.0,24781.804,0.004797680463907295,0.004797680463907295,2,tp
2023-02-21 15:00:00+00:00,2023-02-21 16:00:00+00:00,LONG,24563.001618,24405.859311708,24558.09,24410.74146,-0.0071975204959007,-0.0071975204959007,1,sl
2023-02-21 21:00:00+00:00,2023-02-21 22:00:00+00:00,SHORT,24196.359760000003,24351.27648144,24201.2,24346.4072,-0.007161749518883353,-0.007161749518883353,1,sl
2023-02-22 00:00:00+00:00,2023-02-22 01:00:00+00:00,LONG,24417.352494,24261.141980964003,24412.47,24265.99518,-0.0071975204959007,-0.0071975204959007,1,sl
2023-02-22 02:00:00+00:00,2023-02-22 04:00:00+00:00,LONG,24175.304094,24020.642090564004,24170.47,24025.447180000003,-0.007197520495900589,-0.007197520495900589,2,sl
2023-02-22 05:00:00+00:00,2023-02-22 06:00:00+00:00,LONG,24111.841404,23957.585404424,24107.02,23962.37788,-0.007197520495900811,-0.007197520495900811,1,sl
2023-02-22 11:00:00+00:00,2023-02-22 13:00:00+00:00,LONG,24165.702174,24011.101599044,24160.87,24015.904779999997,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-22 15:00:00+00:00,2023-02-22 18:00:00+00:00,SHORT,23708.867278,23744.828016,23713.61,23740.08,-0.0023144661387215263,-0.0023144661387215263,3,horizon
2023-02-23 06:00:00+00:00,2023-02-23 09:00:00+00:00,LONG,24395.238072,24277.563516,24390.36,24282.42,-0.0056236690969236666,-0.0056236690969236666,3,horizon
2023-02-23 18:00:00+00:00,2023-02-23 19:00:00+00:00,LONG,23866.492344000002,24000.089341936004,23861.72,24004.890320000002,0.004797680463907295,0.004797680463907295,1,tp
2023-02-23 22:00:00+00:00,2023-02-24 00:00:00+00:00,LONG,23870.883222,24004.504798668004,23866.11,24009.306660000002,0.004797680463907295,0.004797680463907295,2,tp
2023-02-24 06:00:00+00:00,2023-02-24 09:00:00+00:00,LONG,23896.838412,23824.264194,23892.06,23829.03,-0.0038369799028961974,-0.0038369799028961974,3,horizon
2023-02-24 13:00:00+00:00,2023-02-24 15:00:00+00:00,LONG,23786.516352,23634.341626112,23781.76,23639.06944,-0.007197520495900811,-0.007197520495900811,2,sl
2023-02-24 19:00:00+00:00,2023-02-24 20:00:00+00:00,LONG,23186.906454,23316.699347276,23182.27,23321.36362,0.004797680463907295,0.004797680463907295,1,tp
2023-02-24 22:00:00+00:00,2023-02-25 01:00:00+00:00,LONG,23124.483972,23177.923488,23119.86,23182.56,0.0015109495573914175,0.0015109495573914175,3,horizon
2023-02-25 12:00:00+00:00,2023-02-25 15:00:00+00:00,LONG,23022.943668,23001.578764,23018.34,23006.18,-0.0017279831592383658,-0.0017279831592383658,3,horizon
2023-02-25 19:00:00+00:00,2023-02-25 20:00:00+00:00,LONG,22987.64661,22840.582669659998,22983.05,22845.1517,-0.007197520495900922,-0.007197520495900922,1,sl
2023-02-25 21:00:00+00:00,2023-02-25 22:00:00+00:00,LONG,22939.006884,23067.412114696,22934.42,23072.02652,0.004797680463907295,0.004797680463907295,1,tp
2023-02-26 08:00:00+00:00,2023-02-26 09:00:00+00:00,LONG,23156.58039,23286.203527660004,23151.95,23290.8617,0.004797680463907517,0.004797680463907517,1,tp
2023-02-26 11:00:00+00:00,2023-02-26 14:00:00+00:00,LONG,23258.090687999997,23189.011270000003,23253.44,23193.65,-0.0037701242000761407,-0.0037701242000761407,3,horizon
2023-02-26 19:00:00+00:00,2023-02-26 20:00:00+00:00,LONG,23504.029866,23635.597914804002,23499.33,23640.32598,0.004797680463907295,0.004797680463907295,1,tp
2023-02-27 16:00:00+00:00,2023-02-27 18:00:00+00:00,LONG,23396.168298,23246.490831788004,23391.49,23251.14106,-0.0071975204959007,-0.0071975204959007,2,sl
2023-02-27 20:00:00+00:00,2023-02-27 22:00:00+00:00,LONG,23326.034273999998,23456.605960356002,23321.37,23461.29822,0.004797680463907517,0.004797680463907517,2,tp
2023-02-28 01:00:00+00:00,2023-02-28 04:00:00+00:00,LONG,23437.846632,23410.317,23433.16,23415.0,-0.001974580260390301,-0.001974580260390301,3,horizon
2023-02-28 20:00:00+00:00,2023-02-28 21:00:00+00:00,LONG,23276.70441,23127.79121646,23272.05,23132.417699999998,-0.007197520495900811,-0.007197520495900811,1,sl
2023-03-01 00:00:00+00:00,2023-03-01 01:00:00+00:00,LONG,23105.6202,23234.9580788,23101.0,23239.606,0.004797680463907073,0.004797680463907073,1,tp
2023-03-01 10:00:00+00:00,2023-03-01 13:00:00+00:00,LONG,23782.375524,23630.227289143997,23777.62,23634.954279999998,-0.007197520495900922,-0.007197520495900922,3,sl
2023-03-01 16:00:00+00:00,2023-03-01 19:00:00+00:00,LONG,23696.63838,23545.038650280003,23691.9,23549.748600000003,-0.0071975204959007,-0.0071975204959007,3,sl
2023-03-01 22:00:00+00:00,2023-03-01 23:00:00+00:00,LONG,23536.646387999997,23668.397013672,23531.94,23673.13164,0.004797680463907295,0.004797680463907295,1,tp
2023-03-02 03:00:00+00:00,2023-03-02 06:00:00+00:00,LONG,23498.988858,23433.172428,23494.29,23437.86,-0.003600819660697562,-0.003600819660697562,3,horizon
2023-03-02 13:00:00+00:00,2023-03-02 16:00:00+00:00,LONG,23313.61179,23275.324004000002,23308.95,23279.98,-0.0024422931952748687,-0.0024422931952748687,3,horizon
2023-03-03 01:00:00+00:00,2023-03-03 02:00:00+00:00,SHORT,22145.879938000002,22287.668502372002,22150.31,22283.211860000003,-0.007161749518883464,-0.007161749518883464,1,sl
2023-03-03 11:00:00+00:00,2023-03-03 13:00:00+00:00,LONG,22347.388583999997,22204.420707504,22342.92,22208.86248,-0.0071975204959007,-0.0071975204959007,2,sl
2023-03-04 05:00:00+00:00,2023-03-04 08:00:00+00:00,LONG,22332.645636,22336.741758,22328.18,22341.21,-0.0006165859044754189,-0.0006165859044754189,3,horizon
2023-03-04 18:00:00+00:00,2023-03-04 20:00:00+00:00,LONG,22325.434194,22182.606771164003,22320.97,22187.04418,-0.007197520495900811,-0.007197520495900811,2,sl
2023-03-04 21:00:00+00:00,2023-03-04 22:00:00+00:00,LONG,22218.09273,22342.462513620005,22213.65,22346.931900000003,0.004797680463907517,0.004797680463907517,1,tp
2023-03-05 23:00:00+00:00,2023-03-06 02:00:00+00:00,LONG,22434.726048,22291.199428288,22430.24,22295.65856,-0.007197520495900811,-0.007197520495900811,3,sl
2023-03-06 09:00:00+00:00,2023-03-06 12:00:00+00:00,LONG,22408.160735999998,22392.940516,22403.68,22397.42,-0.0014792266522591683,-0.0014792266522591683,3,horizon
2023-03-07 00:00:00+00:00,2023-03-07 03:00:00+00:00,LONG,22420.403184,22545.905436896,22415.92,22550.41552,0.004797680463907295,0.004797680463907295,3,tp
2023-03-07 08:00:00+00:00,2023-03-07 11:00:00+00:00,LONG,22424.664036,22346.549796,22420.18,22351.02,-0.004283407371213998,-0.004283407371213998,3,horizon
2023-03-07 14:00:00+00:00,2023-03-07 15:00:00+00:00,SHORT,22304.718164,22447.523687016,22309.18,22443.03508,-0.007161749518883464,-0.007161749518883464,1,sl_first
2023-03-07 21:00:00+00:00,2023-03-07 23:00:00+00:00,LONG,22060.671251999996,22184.159840488,22056.26,22188.59756,0.004797680463907295,0.004797680463907295,2,tp
