wick_threshold,horizon_candles,target_return,payoff_ratio_min,payoff_expected_min,baseline_expectancy,baseline_max_dd,execution_expectancy,execution_max_dd,execution_trades,blocked_edge_total,blocked_by_regime_rule_total,blocked_by_payoff_total
0.5,3,0.009,1.5,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0010435326103477467,-0.22727038336133476,222,0,0,2249
0.5,3,0.009,1.5,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0010435326103477467,-0.22727038336133476,222,0,0,2249
0.5,3,0.009,1.5,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0010435326103477467,-0.22727038336133476,222,0,0,2249
0.5,3,0.009,1.5,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0010435326103477467,-0.22727038336133476,222,0,0,2249
0.5,12,0.009,1.1,0.0,-0.0007275531247703579,-0.9330968031406038,-0.001051206760553012,-0.5863598999820874,758,0,2,769
0.7,12,0.009,1.0,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0010561990909825469,-0.4256217864301569,498,0,4,460
0.7,3,0.009,1.5,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0010833490614811433,-0.11302577392225976,95,0,0,1340
0.7,3,0.009,1.5,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0010833490614811433,-0.11302577392225976,95,0,0,1340
0.7,3,0.009,1.5,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0010833490614811433,-0.11302577392225976,95,0,0,1340
0.7,3,0.009,1.5,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0010833490614811433,-0.11302577392225976,95,0,0,1340
0.7,3,0.009,1.1,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.001097739557837346,-0.46182579642540045,524,0,2,622
0.5,12,0.009,1.0,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0011012481005300261,-0.6134357175868617,784,0,2,715
0.5,12,0.009,1.1,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0011015182757481892,-0.5910070455760451,732,0,2,829
0.7,12,0.009,1.2,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0011114483699355285,-0.33990971884625554,358,0,1,738
0.5,12,0.009,1.0,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0011144049666424027,-0.5980831473363333,739,0,2,817
0.7,3,0.009,1.1,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.001128147802793714,-0.4940728934935563,556,0,2,583
0.7,3,0.009,1.3,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.001135922779382258,-0.2969082498665674,292,0,1,1000
0.7,12,0.009,1.2,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.001138502307179819,-0.34476193917965625,356,0,1,741
0.7,12,0.009,1.2,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.001138502307179819,-0.34476193917965625,356,0,1,741
0.7,3,0.009,1.0,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0011494184919008483,-0.48335819199703256,529,0,2,614
0.7,12,0.009,1.2,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0011511920818450473,-0.3462099610744943,354,0,1,744
0.7,3,0.009,1.1,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0011520207809211898,-0.4893674641752802,542,0,2,599
0.7,3,0.009,1.3,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0011527129925601486,-0.30197122042513447,294,0,1,998
0.7,3,0.009,1.3,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0011527129925601486,-0.30197122042513447,294,0,1,998
0.7,3,0.009,1.3,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0011527129925601486,-0.30197122042513447,294,0,1,998
0.7,12,0.009,1.5,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.001155002122730123,-0.1317011063920689,92,0,0,1298
0.7,12,0.009,1.5,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.001155002122730123,-0.1317011063920689,92,0,0,1298
0.7,12,0.009,1.5,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.001155002122730123,-0.1317011063920689,92,0,0,1298
0.7,12,0.009,1.5,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.001155002122730123,-0.1317011063920689,92,0,0,1298
0.5,12,0.009,1.2,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0011570812881154702,-0.5372528102072895,625,0,1,1094
0.7,3,0.009,1.1,0.0,-0.0003139419936348404,-0.5655078201759318,-0.001160212782707556,-0.4945880017708961,547,0,2,594
0.5,12,0.009,1.2,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0011738700608011055,-0.5442745249219615,629,0,1,1080
0.7,3,0.009,1.0,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0011844148627465987,-0.5379622807209236,623,0,4,470
0.5,12,0.009,1.0,0.0,-0.0007275531247703579,-0.9330968031406038,-0.001184986841586029,-0.6503058786793137,810,0,4,659
0.5,12,0.009,1.2,0.0,-0.0007275531247703579,-0.9330968031406038,-0.001194443250419866,-0.5490464475441654,627,0,1,1088
0.5,12,0.009,1.2,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0011944432504198664,-0.5490464475441654,627,0,1,1089
0.7,3,0.009,1.0,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.001216030226008711,-0.5251666293359414,570,0,2,549
0.7,3,0.009,1.0,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0012884143875825285,-0.5481189266365507,594,0,4,512
0.5,3,0.009,1.1,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0012907577480253628,-0.7227084048171819,960,0,2,989
0.5,3,0.009,1.1,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001293480844682725,-0.7364501537316669,1005,0,2,921
0.5,3,0.009,1.1,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0012975366841570188,-0.7508595264782815,1039,0,2,868
0.5,3,0.009,1.0,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0013011500388949897,-0.7280063232910448,967,0,2,977
0.5,3,0.009,1.1,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0013075584165254247,-0.7482166337835154,1023,0,2,893
0.5,3,0.009,1.3,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0013091473916518217,-0.5552173506112557,587,0,1,1629
0.5,3,0.009,1.3,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0013091473916518217,-0.5552173506112557,587,0,1,1629
0.5,3,0.009,1.0,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0013124205925286769,-0.7849434869809283,1141,0,4,696
0.5,3,0.009,1.3,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001313015163443784,-0.5568111835140526,588,0,1,1626
0.5,3,0.009,1.3,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0013324670256815263,-0.5577096815048959,581,0,1,1636
0.5,3,0.009,1.0,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0013329939544879862,-0.7601729550728822,1045,0,2,846
0.7,3,0.009,1.2,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0013432085694768591,-0.43634002746541256,412,0,1,812
0.7,3,0.009,1.2,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0013486389706765041,-0.44139082472287816,417,0,1,806
0.7,3,0.009,1.2,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0013549632757423437,-0.4413500802772905,415,0,1,808
0.7,3,0.009,1.2,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0013549632757423437,-0.4413500802772905,415,0,1,808
0.5,3,0.009,1.0,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0013679142730798606,-0.7833588578043861,1090,0,4,772
0.7,12,0.0045,1.1,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0013956158647679948,-0.5274245177459118,534,0,2,636
0.7,12,0.0045,1.0,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0014100264962572078,-0.5355933361788414,540,0,2,626
0.7,3,0.0045,1.1,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0014176051580956242,-0.5498885168056038,558,0,2,654
0.7,12,0.0045,1.1,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0014263576998079092,-0.552344453724702,559,0,2,603
0.5,3,0.009,1.2,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0014299410628592544,-0.703078043565019,820,0,1,1253
0.7,3,0.0045,1.1,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014301299294391045,-0.5764164223510677,591,0,2,616
0.7,3,0.0045,1.0,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0014311686425711725,-0.5585913845644386,564,0,2,644
0.5,3,0.009,1.2,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0014389707858249684,-0.7065391424557821,823,0,1,1249
0.5,3,0.009,1.2,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0014441033421521037,-0.7103039500713884,829,0,1,1242
0.5,3,0.009,1.2,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.001451369601471859,-0.7026574751802841,807,0,1,1270
0.7,3,0.0045,1.1,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014569412583376729,-0.5725207559824684,576,0,2,632
0.7,3,0.0045,1.1,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0014624715408647346,-0.5770101466979771,581,0,2,627
0.7,12,0.0045,1.1,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0014739262523428417,-0.5550618169023693,547,0,2,620
0.7,12,0.0045,1.1,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0014795932254917494,-0.5597345615470014,552,0,2,615
0.7,3,0.0045,1.5,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014806838981333646,-0.14062191627501697,95,0,0,1345
0.7,3,0.0045,1.5,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0014806838981333646,-0.14062191627501697,95,0,0,1345
0.7,3,0.0045,1.5,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014806838981333646,-0.14062191627501697,95,0,0,1345
0.7,3,0.0045,1.5,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0014806838981333646,-0.14062191627501697,95,0,0,1345
0.5,3,0.0045,1.1,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0014867463440001347,-0.7963197642398483,1054,0,2,1038
0.7,3,0.0045,1.0,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.00149507873939472,-0.5984056241090696,608,0,2,578
0.5,3,0.0045,1.1,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015005454234260447,-0.8121302084333246,1103,0,2,966
0.5,3,0.0045,1.1,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015013733482073651,-0.8225270340308596,1138,0,2,912
0.5,3,0.0045,1.0,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0015014899468180551,-0.801872393978953,1062,0,2,1024
0.7,3,0.0045,1.0,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0015064266564706334,-0.6351237906241043,664,0,4,501
0.7,12,0.0045,1.0,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015133569932741671,-0.584667940970007,578,0,2,569
0.5,3,0.0045,1.0,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015142672066560826,-0.8274897202356116,1149,0,2,890
0.5,3,0.0045,1.1,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015143839013134685,-0.8208382470892018,1122,0,2,937
0.5,12,0.0045,1.1,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.001525603747390073,-0.7870645659707627,994,0,2,973
0.5,3,0.0045,1.2,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015311224316785165,-0.745722814114506,883,0,1,1294
0.7,3,0.0045,1.2,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0015343734091519314,-0.48618607650340673,433,0,1,839
0.7,3,0.0045,1.0,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0015347475008804848,-0.6243790915172367,633,0,4,545
0.7,3,0.0045,1.3,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0015364715512986072,-0.372214121841826,297,0,1,1026
0.7,3,0.0045,1.2,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.001536629008286727,-0.4906259246704002,438,0,1,833
0.5,3,0.0045,1.2,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015366427887788029,-0.7481272326790238,886,0,1,1290
0.5,3,0.0045,1.2,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001540755857363413,-0.7513585069297339,892,0,1,1283
0.5,12,0.0045,1.0,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0015409199619265122,-0.7928695063425526,1002,0,2,959
0.5,12,0.0045,1.1,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015420188061621672,-0.8077168534613175,1052,0,2,865
0.7,3,0.0045,1.2,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0015435110419508187,-0.49058877138825807,436,0,1,835
0.7,3,0.0045,1.2,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0015435110419508187,-0.49058877138825807,436,0,1,835
0.5,3,0.0045,1.5,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001547607851840014,-0.31498589807320054,232,0,0,2269
0.5,3,0.0045,1.5,0.0,-0.0006507467959548387,-0.8709558192167728,-0.001547607851840014,-0.31498589807320054,232,0,0,2269
0.5,3,0.0045,1.5,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001547607851840014,-0.31498589807320054,232,0,0,2269
0.5,3,0.0045,1.5,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.001547607851840014,-0.31498589807320054,232,0,0,2269
0.5,3,0.0045,1.2,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0015476152759500688,-0.7442865083749877,870,0,1,1311
0.7,3,0.0045,1.3,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.00154922915815356,-0.37653372217525816,299,0,1,1024
0.7,3,0.0045,1.3,0.0,-0.0003139419936348404,-0.5655078201759318,-0.00154922915815356,-0.37653372217525816,299,0,1,1024
0.7,3,0.0045,1.3,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.00154922915815356,-0.37653372217525816,299,0,1,1024
0.5,3,0.0045,1.0,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015495998220567912,-0.8593979501451152,1250,0,4,736
0.7,12,0.0045,1.0,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015506749296228409,-0.6256195245716222,628,0,4,487
0.5,12,0.0045,1.1,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015556679074627947,-0.8028581238181681,1029,0,2,913
0.5,12,0.0045,1.1,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0015588300456985831,-0.8090042796032335,1045,0,2,886
0.5,3,0.0045,1.0,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015612186412068201,-0.849168863894957,1196,0,4,818
0.5,12,0.0045,1.0,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015621899238174022,-0.816985608516581,1072,0,2,841
0.7,12,0.0045,1.2,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.001567125700780984,-0.48091025175191116,417,0,1,813
0.5,12,0.0045,1.2,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015763339177613349,-0.7355761959817271,829,0,1,1217
0.5,12,0.0045,1.0,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015776734395322183,-0.8427688845018595,1153,0,4,690
0.7,12,0.0045,1.2,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015806407491298312,-0.4870974619359557,421,0,1,807
0.5,3,0.0045,1.3,0.0,-0.0006507467959548387,-0.8709558192167728,-0.001580837773401576,-0.6364467749549616,626,0,1,1668
0.5,3,0.0045,1.3,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001580837773401576,-0.6364467749549616,626,0,1,1668
0.5,3,0.0045,1.3,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015840316480936398,-0.6377495305655749,627,0,1,1665
0.5,12,0.0045,1.2,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0015874658612256103,-0.7371718824951634,827,0,1,1225
0.5,3,0.0045,1.3,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0015933193107820617,-0.6357984394702351,620,0,1,1675
0.5,12,0.0045,1.2,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015933808082052193,-0.7380359134925072,826,0,1,1227
0.7,12,0.0045,1.2,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0015951309306511392,-0.4885850780609692,419,0,1,810
0.7,12,0.0045,1.2,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015951309306511392,-0.4885850780609692,419,0,1,810
0.5,12,0.0045,1.2,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0015958361255019127,-0.7360390822657692,820,0,1,1238
0.5,12,0.0045,1.0,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0016062214538600423,-0.8374352539577756,1112,0,4,770
0.7,12,0.0045,1.0,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0016144268894518526,-0.6241948225805753,601,0,4,533
0.5,12,0.0045,1.5,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0016407256891193998,-0.32836840839292236,228,0,0,2220
0.5,12,0.0045,1.5,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0016407256891193998,-0.32836840839292236,228,0,0,2220
0.5,12,0.0045,1.5,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0016407256891193998,-0.32836840839292236,228,0,0,2220
0.5,12,0.0045,1.5,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0016407256891193998,-0.32836840839292236,228,0,0,2220
0.5,12,0.0045,1.3,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0016732202213196748,-0.640744111152439,595,0,1,1591
0.5,12,0.0045,1.3,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0016732202213196748,-0.640744111152439,595,0,1,1591
0.5,12,0.0045,1.3,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.001674132359199999,-0.6409396441290924,595,0,1,1588
0.5,12,0.0045,1.3,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0016816765069621598,-0.6401236379878962,591,0,1,1597
0.7,12,0.0045,1.3,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0017015936946546935,-0.39130384026283993,286,0,1,999
0.7,12,0.0045,1.5,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0017461634272591911,-0.16063222566765867,94,0,0,1326
0.7,12,0.0045,1.5,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0017461634272591911,-0.16063222566765867,94,0,0,1326
0.7,12,0.0045,1.5,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0017461634272591911,-0.16063222566765867,94,0,0,1326
0.7,12,0.0045,1.5,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0017461634272591911,-0.16063222566765867,94,0,0,1326
0.7,12,0.0045,1.3,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0017469360667907714,-0.40021139146740425,287,0,1,998
0.7,12,0.0045,1.3,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0017469360667907714,-0.40021139146740425,287,0,1,998
0.7,12,0.0045,1.3,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0017469360667907714,-0.40021139146740425,287,0,1,998
