timestamp,equity
2024-11-16 05:00:00+00:00,1.0
2024-11-17 02:00:00+00:00,0.9928024795040992
2024-11-17 18:00:00+00:00,0.9856567633094875
2024-11-20 23:00:00+00:00,0.9785624785536443
2024-11-21 11:00:00+00:00,0.983257308639714
2024-11-21 23:00:00+00:00,0.9879746630203688
2024-11-22 12:00:00+00:00,0.9859791134760282
2024-11-22 22:00:00+00:00,0.9788825085982542
2024-11-23 04:00:00+00:00,0.9775703694517013
2024-11-23 19:00:00+00:00,0.9784503579891629
2024-11-23 23:00:00+00:00,0.9769647697068089
2024-11-24 07:00:00+00:00,0.9783972391328652
2024-11-24 17:00:00+00:00,0.9713552049510737
2024-11-25 17:00:00+00:00,0.9643638559546386
2024-11-30 00:00:00+00:00,0.9590690151462178
2024-11-30 13:00:00+00:00,0.9552545237231332
2024-11-30 22:00:00+00:00,0.948379059709834
2024-12-01 04:00:00+00:00,0.9512744876704364
2024-12-01 12:00:00+00:00,0.9476275701030227
2024-12-01 21:00:00+00:00,0.952173984383166
2024-12-02 07:00:00+00:00,0.9453206926149046
2024-12-02 13:00:00+00:00,0.9498560392339905
2024-12-03 00:00:00+00:00,0.9544131449969478
2024-12-03 10:00:00+00:00,0.9475437368242752
2024-12-04 01:00:00+00:00,0.9407237713577201
2024-12-07 18:00:00+00:00,0.9452370634174964
2024-12-08 11:00:00+00:00,0.9384675123333353
2024-12-08 18:00:00+00:00,0.9349844596352433
2024-12-09 06:00:00+00:00,0.9334268013170939
2024-12-12 09:00:00+00:00,0.9344375361221654
2024-12-13 04:00:00+00:00,0.9389206688339604
2024-12-13 22:00:00+00:00,0.9356196911996004
2024-12-14 10:00:00+00:00,0.9319856809766711
2024-12-14 17:00:00+00:00,0.9252776949359556
2024-12-14 23:00:00+00:00,0.9186510878494144
2024-12-15 16:00:00+00:00,0.9230584822267368
2024-12-16 02:00:00+00:00,0.9164147498819947
2024-12-16 11:00:00+00:00,0.9098188359369732
2024-12-17 12:00:00+00:00,0.9032703962177602
2024-12-18 04:00:00+00:00,0.9076366998867034
2024-12-18 07:00:00+00:00,0.9119912507500751
2024-12-19 21:00:00+00:00,0.9054271750307192
2024-12-20 10:00:00+00:00,0.909803904316713
2024-12-24 13:00:00+00:00,0.9141688527344399
2024-12-25 18:00:00+00:00,0.9152634932432934
2024-12-26 04:00:00+00:00,0.9086758654915251
2024-12-26 11:00:00+00:00,0.9021681565490202
2024-12-27 02:00:00+00:00,0.9064964710888546
2024-12-27 20:00:00+00:00,0.9082611708789993
2024-12-29 02:00:00+00:00,0.90578519003497
2024-12-29 06:00:00+00:00,0.9047867958366217
2024-12-30 13:00:00+00:00,0.8982745743291674
2025-01-01 09:00:00+00:00,0.8918092246694865
2025-01-01 19:00:00+00:00,0.8960878403642157
2025-01-02 08:00:00+00:00,0.9003869834898761
2025-01-02 13:00:00+00:00,0.8969815123260912
2025-01-04 18:00:00+00:00,0.8986928199604582
2025-01-05 17:00:00+00:00,0.8964762936958548
2025-01-06 20:00:00+00:00,0.8980003680264401
2025-01-07 14:00:00+00:00,0.8915369919722435
2025-01-07 21:00:00+00:00,0.8851520273489194
2025-01-08 06:00:00+00:00,0.8787811274900875
2025-01-08 10:00:00+00:00,0.8805176833832825
2025-01-11 21:00:00+00:00,0.8847421258709752
2025-01-12 12:00:00+00:00,0.8784058243766828
2025-01-12 19:00:00+00:00,0.8736888882358719
2025-01-13 10:00:00+00:00,0.8779121983478744
2025-01-14 13:00:00+00:00,0.8715934073066642
2025-01-15 09:00:00+00:00,0.867954524135898
2025-01-16 08:00:00+00:00,0.8617074036589202
2025-01-16 14:00:00+00:00,0.8555052469596156
2025-01-16 22:00:00+00:00,0.8493477304102731
2025-01-18 11:00:00+00:00,0.8534226294235265
2025-01-19 08:00:00+00:00,0.847280102556585
2025-01-19 19:00:00+00:00,0.8513450817520782
2025-01-19 21:00:00+00:00,0.8452175080770834
2025-01-22 01:00:00+00:00,0.8391340377392044
2025-01-22 13:00:00+00:00,0.8330943533037685
2025-01-22 17:00:00+00:00,0.8370912738072055
2025-01-23 00:00:00+00:00,0.8310662922070385
2025-01-24 17:00:00+00:00,0.8350534827213721
2025-01-25 02:00:00+00:00,0.8315763909598339
2025-01-25 08:00:00+00:00,0.8303874926078149
2025-01-25 13:00:00+00:00,0.8307968048506365
2025-01-26 12:00:00+00:00,0.8318633367909266
2025-01-26 17:00:00+00:00,0.8308739624802441
2025-01-26 23:00:00+00:00,0.8348903102383436
2025-01-29 10:00:00+00:00,0.832192607368004
2025-01-29 17:00:00+00:00,0.8361852015825817
2025-01-30 10:00:00+00:00,0.836877922880423
2025-01-30 14:00:00+00:00,0.8308544768779242
2025-01-30 20:00:00+00:00,0.8248743847514846
2025-01-31 02:00:00+00:00,0.8189373344606923
2025-01-31 20:00:00+00:00,0.8228959819521442
2025-02-01 00:00:00+00:00,0.8246964768841422
2025-02-01 12:00:00+00:00,0.8286531070599424
2025-02-01 22:00:00+00:00,0.8326587194621502
2025-02-02 00:00:00+00:00,0.8366535499336158
2025-02-05 00:00:00+00:00,0.8406675463251911
2025-02-06 12:00:00+00:00,0.834616824430277
2025-02-06 22:00:00+00:00,0.8286096527302164
2025-02-07 05:00:00+00:00,0.8255980815820456
2025-02-09 07:00:00+00:00,0.8232258233602524
2025-02-09 15:00:00+00:00,0.8173300862158697
2025-02-10 19:00:00+00:00,0.8169812056232956
2025-02-11 09:00:00+00:00,0.812480024633145
2025-02-11 16:00:00+00:00,0.8066321830033378
2025-02-12 21:00:00+00:00,0.8105021464692919
2025-02-13 03:00:00+00:00,0.8068751735960209
2025-02-13 15:00:00+00:00,0.8107463028531944
2025-02-13 17:00:00+00:00,0.8146360045515783
2025-02-15 00:00:00+00:00,0.8137762369456686
2025-02-15 05:00:00+00:00,0.8109052197466846
2025-02-16 10:00:00+00:00,0.8104993824018175
2025-02-16 17:00:00+00:00,0.8096385535487086
2025-02-16 23:00:00+00:00,0.8038111634652702
2025-02-17 19:00:00+00:00,0.801193018208953
2025-02-18 10:00:00+00:00,0.8050368863002331
2025-02-18 16:00:00+00:00,0.799242616811131
2025-02-19 04:00:00+00:00,0.796056679405409
2025-02-21 19:00:00+00:00,0.799904724480869
2025-02-21 22:00:00+00:00,0.7941760072051655
2025-02-23 13:00:00+00:00,0.7914411384040171
2025-02-23 17:00:00+00:00,0.7899713437340797
2025-02-24 06:00:00+00:00,0.7937613738169594
2025-03-01 20:00:00+00:00,0.795816693367663
2025-03-02 01:00:00+00:00,0.7970656559904279
2025-03-02 14:00:00+00:00,0.7913287595948583
2025-03-03 21:00:00+00:00,0.7856331546286784
2025-03-04 03:00:00+00:00,0.7894023714664382
2025-03-05 23:00:00+00:00,0.7931896718021849
2025-03-09 01:00:00+00:00,0.7908458127506559
2025-03-09 10:00:00+00:00,0.7946686691048999
2025-03-14 08:00:00+00:00,0.7984812354539436
2025-03-14 17:00:00+00:00,0.7927341503961716
2025-03-15 07:00:00+00:00,0.7870284301008946
2025-03-15 13:00:00+00:00,0.7908043410245293
2025-03-16 00:00:00+00:00,0.7885888967971914
2025-03-16 10:00:00+00:00,0.7829130120496537
2025-03-16 16:00:00+00:00,0.7866691785125032
2025-03-16 23:00:00+00:00,0.7810352509017707
2025-03-17 09:00:00+00:00,0.7847824084666452
2025-03-18 01:00:00+00:00,0.7791339209968842
2025-03-18 07:00:00+00:00,0.773553959013039
2025-03-20 17:00:00+00:00,0.768013959319247
2025-03-21 12:00:00+00:00,0.7624861631059087
2025-03-21 16:00:00+00:00,0.7569981533191131
2025-03-21 20:00:00+00:00,0.7578197198234967
2025-03-22 09:00:00+00:00,0.7571275850389174
2025-03-22 23:00:00+00:00,0.7571587979659559
2025-03-23 21:00:00+00:00,0.7580958958362358
2025-03-24 20:00:00+00:00,0.7526394850880962
2025-03-25 01:00:00+00:00,0.7472223469681504
2025-03-25 06:00:00+00:00,0.7462081787332127
2025-03-26 17:00:00+00:00,0.7435664928400608
2025-03-26 19:00:00+00:00,0.7382412558677057
2025-03-26 23:00:00+00:00,0.7329277492976783
2025-03-28 03:00:00+00:00,0.7276524868000939
2025-03-28 07:00:00+00:00,0.7311698739923835
2025-04-01 21:00:00+00:00,0.7311267213186963
2025-04-03 01:00:00+00:00,0.7346344337062076
2025-04-03 14:00:00+00:00,0.7293468873126127
2025-04-03 18:00:00+00:00,0.7240973981425587
2025-04-04 23:00:00+00:00,0.7188856922783993
2025-04-05 03:00:00+00:00,0.7166200693310252
2025-04-05 16:00:00+00:00,0.7158929043152583
2025-04-06 15:00:00+00:00,0.7107658586522064
2025-04-06 17:00:00+00:00,0.7142016178549739
2025-04-06 21:00:00+00:00,0.7176281290042478
2025-04-07 05:00:00+00:00,0.7124886560966144
2025-04-07 08:00:00+00:00,0.7159069490027248
2025-04-13 04:00:00+00:00,0.7107541940641199
2025-04-13 13:00:00+00:00,0.7056385261847958
2025-04-13 17:00:00+00:00,0.709023954356453
2025-04-14 00:00:00+00:00,0.7124256247307114
2025-04-14 09:00:00+00:00,0.7100434725969026
2025-04-14 23:00:00+00:00,0.7069312686790901
2025-04-15 04:00:00+00:00,0.7103228990161569
2025-04-15 10:00:00+00:00,0.7052103353917806
2025-04-15 13:00:00+00:00,0.7085937092408353
2025-04-15 21:00:00+00:00,0.7078949132999713
2025-04-16 00:00:00+00:00,0.7027998251525509
2025-04-16 04:00:00+00:00,0.7015382246028997
2025-04-18 00:00:00+00:00,0.6986773779826972
2025-04-18 17:00:00+00:00,0.6977464606970396
2025-04-20 13:00:00+00:00,0.6958240811215706
2025-04-21 23:00:00+00:00,0.6961698604181024
2025-04-22 01:00:00+00:00,0.6995098609569914
2025-04-22 06:00:00+00:00,0.699375703316173
2025-04-22 12:00:00+00:00,0.7027310844649045
2025-04-23 13:00:00+00:00,0.6976731630813618
2025-04-23 22:00:00+00:00,0.6990163309402622
2025-04-24 07:00:00+00:00,0.6939851465713504
2025-04-24 09:00:00+00:00,0.6973146655512975
2025-04-24 23:00:00+00:00,0.7006601584994091
2025-04-25 02:00:00+00:00,0.6956171426479486
2025-04-25 14:00:00+00:00,0.6989544914235898
2025-04-26 05:00:00+00:00,0.6939237521458665
2025-04-26 17:00:00+00:00,0.6936562323433922
2025-04-27 08:00:00+00:00,0.6948808441402786
2025-04-27 16:00:00+00:00,0.6927305771639458
2025-04-28 01:00:00+00:00,0.6960791559210103
2025-04-28 19:00:00+00:00,0.6994187212887057
2025-04-28 23:00:00+00:00,0.7027743088239237
2025-04-29 12:00:00+00:00,0.7006283924290048
2025-04-29 22:00:00+00:00,0.6955856052144869
2025-04-30 19:00:00+00:00,0.6963203222398866
2025-05-01 14:00:00+00:00,0.6996610446465186
2025-05-01 21:00:00+00:00,0.6958974780734296
2025-05-02 05:00:00+00:00,0.6933043341547069
2025-05-02 19:00:00+00:00,0.6883142619997317
2025-05-03 20:00:00+00:00,0.6885593286849894
2025-05-04 02:00:00+00:00,0.6879906004071225
2025-05-04 11:00:00+00:00,0.6855539762682605
2025-05-05 01:00:00+00:00,0.6888678641742216
2025-05-05 15:00:00+00:00,0.6839097236028603
2025-05-05 21:00:00+00:00,0.6871909039228659
2025-05-06 05:00:00+00:00,0.686443297033709
2025-05-07 06:00:00+00:00,0.6859780375449367
2025-05-07 17:00:00+00:00,0.6810406965599691
2025-05-07 20:00:00+00:00,0.6843081122049808
2025-05-08 20:00:00+00:00,0.6875912038662
2025-05-09 07:00:00+00:00,0.6908900467521434
2025-05-09 22:00:00+00:00,0.6873537714945227
2025-05-10 06:00:00+00:00,0.690651475255815
2025-05-11 09:00:00+00:00,0.6930359847091669
2025-05-11 13:00:00+00:00,0.6880478440048259
2025-05-11 22:00:00+00:00,0.6830956055454408
2025-05-12 07:00:00+00:00,0.6863728799871471
2025-05-12 11:00:00+00:00,0.681432697115609
2025-05-12 18:00:00+00:00,0.6847266632391666
2025-05-14 20:00:00+00:00,0.6859516401646867
2025-05-15 07:00:00+00:00,0.6892674503315092
2025-05-15 22:00:00+00:00,0.6925743353123719
2025-05-17 11:00:00+00:00,0.6875895173390262
2025-05-18 06:00:00+00:00,0.6879654190750871
2025-05-18 22:00:00+00:00,0.6912660573260275
