wick_threshold,horizon_candles,target_return,payoff_ratio_min,payoff_expected_min,baseline_expectancy,baseline_max_dd,execution_expectancy,execution_max_dd,execution_trades,blocked_edge_total,blocked_by_regime_rule_total,blocked_by_payoff_total
0.5,12,0.009,1.1,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0013452327994637225,-0.63779522396274,713,0,2,876
0.5,12,0.009,1.1,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0013548513777522173,-0.6387800613138526,710,0,2,892
0.5,3,0.009,1.2,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0013551581392553236,-0.6451423145206581,727,0,0,1404
0.7,12,0.009,1.1,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0013657249427584256,-0.4117003946402781,386,0,2,678
0.7,3,0.009,1.0,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0013665605540986792,-0.4706656819040057,457,0,2,734
0.7,3,0.0045,1.2,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0013791680979112792,-0.41260423062555995,382,0,0,913
0.5,3,0.009,1.2,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0013793797652749738,-0.6594714068163908,744,0,0,1381
0.5,12,0.009,1.1,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0013829931041092229,-0.6252825670381003,672,0,2,988
0.5,3,0.009,1.2,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0013877812163121518,-0.662538458680783,746,0,0,1377
0.5,3,0.009,1.2,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001394187299792842,-0.6612970683471264,740,0,0,1385
0.5,3,0.009,1.0,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0013995227001501356,-0.7663404088460269,1019,0,3,912
0.7,3,0.0045,1.2,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.001404829762424431,-0.4216151885977575,386,0,0,909
0.7,12,0.009,1.0,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.001409744515583792,-0.4249719888193426,390,0,2,671
0.5,12,0.009,1.1,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0014122504004390958,-0.646098394868657,698,0,2,914
0.7,3,0.0045,1.2,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014159235366195224,-0.42491089487673406,387,0,0,908
0.7,3,0.0045,1.2,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0014159235366195224,-0.42491089487673406,387,0,0,908
0.5,12,0.009,1.0,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.001421267680753585,-0.6374704550818187,677,0,2,979
0.5,12,0.009,1.0,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.001436635565776711,-0.670818309905576,725,0,2,861
0.7,3,0.009,1.1,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014407904322570018,-0.5036934549849713,478,0,2,707
0.7,3,0.009,1.0,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.00146036537347023,-0.5318305206255485,505,0,2,658
0.7,12,0.009,1.3,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0014664011244970457,-0.28619304579290517,216,0,0,1023
0.7,12,0.009,1.3,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0014664011244970457,-0.28619304579290517,216,0,0,1023
0.7,3,0.0045,1.0,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014691686620611419,-0.5979228013790996,613,0,4,587
0.5,3,0.009,1.3,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0014694674944065015,-0.5285787839024025,491,0,0,1792
0.7,3,0.009,1.1,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0014718012303032574,-0.5217393352981021,493,0,2,690
0.7,12,0.0045,1.2,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0014737503686427984,-0.4236932645438466,370,0,0,883
0.5,3,0.009,1.1,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0014780921895957957,-0.7314509644139304,866,0,2,1164
0.5,3,0.009,1.3,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0014787141479885228,-0.5314161838444549,492,0,0,1790
0.5,3,0.009,1.3,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0014787141479885228,-0.5314161838444549,492,0,0,1790
0.5,3,0.009,1.3,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0014812610557127285,-0.5285110925845611,487,0,0,1797
0.7,12,0.009,1.3,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0014842391010601909,-0.2878798901564036,215,0,0,1024
0.7,12,0.009,1.3,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0014842391010601909,-0.2878798901564036,215,0,0,1024
0.7,3,0.009,1.1,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0014885733648899214,-0.5221283592291567,488,0,2,696
0.5,3,0.0045,1.2,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0014893480539491949,-0.695629486163366,781,0,0,1452
0.5,3,0.009,1.1,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0014926683880634975,-0.7680434023989593,954,0,2,1019
0.5,3,0.009,1.1,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0014961586553299757,-0.7656670896504943,945,0,2,1035
0.5,3,0.0045,1.2,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015042308783958268,-0.7076659576522781,800,0,0,1427
0.5,3,0.009,1.1,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015042559359787382,-0.7584803462614959,921,0,2,1070
0.5,3,0.009,1.0,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0015072958554520532,-0.7401856676651241,871,0,2,1155
0.5,3,0.0045,1.0,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001507561920755612,-0.8343486453221722,1176,0,4,866
0.7,12,0.0045,1.2,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015077810480631046,-0.4335003120440172,373,0,0,880
0.5,3,0.0045,1.2,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015078136301991648,-0.7067328150549927,796,0,0,1431
0.5,3,0.0045,1.2,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001512052643762983,-0.7103732921456805,802,0,0,1423
0.7,12,0.0045,1.0,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015122611953928182,-0.5878848435778358,580,0,4,571
0.7,12,0.0045,1.2,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0015189851639130024,-0.43672829545891445,374,0,0,879
0.7,12,0.0045,1.2,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0015189851639130024,-0.43672829545891445,374,0,0,879
0.5,12,0.0045,1.0,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015341577218962225,-0.8182131517309165,1091,0,4,813
0.5,3,0.0045,1.0,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015395466282102108,-0.8246674179541351,1115,0,3,956
0.5,3,0.009,1.0,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015429313209014582,-0.7775955705200848,957,0,2,1007
0.5,12,0.0045,1.2,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0015501817295354827,-0.6935089301777604,742,0,0,1373
0.7,3,0.0045,1.0,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0015556505539975217,-0.5978789143308216,579,0,3,630
0.7,3,0.009,1.3,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0015611121953617987,-0.3211334717008003,242,0,0,1081
0.7,3,0.009,1.3,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0015626547888018762,-0.3203251022803928,241,0,0,1082
0.5,3,0.0045,1.5,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015709554564413474,-0.22250971598130698,151,0,0,2390
0.5,3,0.0045,1.5,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015709554564413474,-0.22250971598130698,151,0,0,2390
0.5,3,0.0045,1.5,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015709554564413474,-0.22250971598130698,151,0,0,2390
0.5,3,0.0045,1.5,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.0015709554564413474,-0.22250971598130698,151,0,0,2390
0.7,12,0.0045,1.0,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0015732125645596079,-0.5854829984380283,554,0,3,613
0.7,3,0.0045,1.1,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0015778030762314246,-0.5339867291934703,480,0,2,766
0.5,12,0.0045,1.2,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0015782650107038641,-0.7059733243744724,755,0,0,1351
0.7,3,0.009,1.3,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0015794566762729065,-0.3252194478560575,243,0,0,1080
0.7,3,0.009,1.3,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0015794566762729065,-0.3252194478560575,243,0,0,1080
0.5,3,0.0045,1.1,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015825579834093473,-0.8122088237998174,1037,0,2,1066
0.5,3,0.0045,1.1,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015828506469336995,-0.8005483034692501,1001,0,2,1116
0.5,12,0.0045,1.2,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015844324411324537,-0.7078078424249166,756,0,0,1347
0.5,12,0.0045,1.2,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015879385610928403,-0.706245062807745,751,0,0,1356
0.5,3,0.0045,1.1,0.0,-0.0006507467959548387,-0.8709558192167728,-0.0015906482110205262,-0.810783918875377,1027,0,2,1083
0.5,12,0.0045,1.5,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015909312770447659,-0.22139660956507212,148,0,0,2354
0.5,12,0.0045,1.5,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0015909312770447659,-0.22139660956507212,148,0,0,2354
0.5,12,0.0045,1.5,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0015909312770447659,-0.22139660956507212,148,0,0,2354
0.5,12,0.0045,1.5,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0015909312770447659,-0.22139660956507212,148,0,0,2354
0.5,3,0.0045,1.1,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.001591817126520568,-0.7824243698786156,941,0,2,1211
0.7,3,0.0045,1.1,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0015979691583739154,-0.569960599540037,524,0,2,716
0.5,3,0.0045,1.0,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0015992862514057349,-0.8158204902537551,1045,0,2,1057
0.7,3,0.0045,1.1,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.001600332125356191,-0.5593076240657089,508,0,2,734
0.7,3,0.0045,1.0,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0016040083495941191,-0.581569179435887,537,0,2,691
0.5,12,0.0045,1.0,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0016064422861643375,-0.8187430495921058,1044,0,3,901
0.7,3,0.0045,1.0,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0016117720158110196,-0.5444994252737392,484,0,2,760
0.7,12,0.0045,1.1,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.001613019920005172,-0.5553743511130675,498,0,2,697
0.7,3,0.0045,1.1,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0016139836945865333,-0.570094506445862,519,0,2,722
0.5,3,0.0045,1.0,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.00162298796639861,-0.7904405027969337,946,0,2,1203
0.7,12,0.0045,1.1,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0016328235501016893,-0.5582929039567025,496,0,2,703
0.7,12,0.0045,1.1,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0016333257919451981,-0.5503410146611829,485,0,2,716
0.7,12,0.0045,1.0,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0016346940005850603,-0.5721113005177665,514,0,2,673
0.5,12,0.0045,1.1,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.001644610545245843,-0.8026788997252805,964,0,2,1012
0.5,3,0.0045,1.3,0.0002,-0.0006507467959548387,-0.8709558192167728,-0.0016603954756056068,-0.5868865043848338,523,0,0,1828
0.5,12,0.0045,1.1,0.0,-0.0007275531247703579,-0.9330968031406038,-0.001665610777580304,-0.8046824052665625,958,0,2,1029
0.5,3,0.0045,1.3,-0.0002,-0.0006507467959548387,-0.8709558192167728,-0.001668101057476445,-0.5892404748117683,524,0,0,1827
0.5,3,0.0045,1.3,0.0,-0.0006507467959548387,-0.8709558192167728,-0.001668101057476445,-0.5892404748117683,524,0,0,1827
0.5,12,0.0045,1.3,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.001675050383751601,-0.5799271101269026,505,0,0,1753
0.5,3,0.0045,1.3,0.0005,-0.0006507467959548387,-0.8709558192167728,-0.001675177728698713,-0.5873068724201251,519,0,0,1833
0.5,12,0.0045,1.1,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.001676513442444181,-0.7987400188742946,936,0,2,1059
0.7,3,0.0045,1.3,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0016775482405935176,-0.3401780073920002,246,0,0,1103
0.7,3,0.0045,1.3,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0016795408979987843,-0.33939231550780535,245,0,0,1104
0.7,12,0.0045,1.1,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0016810892051099056,-0.5439888808834297,463,0,2,743
0.5,12,0.0045,1.3,-0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0016830011149614294,-0.5823207360200622,506,0,0,1752
0.5,12,0.0045,1.3,0.0,-0.0007275531247703579,-0.9330968031406038,-0.0016830011149614294,-0.5823207360200622,506,0,0,1752
0.5,12,0.0045,1.3,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0016868503667460083,-0.580292955738251,502,0,0,1758
0.5,12,0.0045,1.0,0.0002,-0.0007275531247703579,-0.9330968031406038,-0.0016916497532433682,-0.8144830975538123,980,0,2,1000
0.7,3,0.0045,1.3,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.001693825860574616,-0.343937752532563,247,0,0,1102
0.7,3,0.0045,1.3,0.0,-0.0003139419936348404,-0.5655078201759318,-0.001693825860574616,-0.343937752532563,247,0,0,1102
0.5,12,0.0045,1.1,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0016990026551495726,-0.7875388699018606,892,0,2,1142
0.7,12,0.0045,1.0,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0017154100236131396,-0.5542759405120092,467,0,2,737
0.5,12,0.0045,1.0,0.0005,-0.0007275531247703579,-0.9330968031406038,-0.0017312787832225744,-0.7953665694373865,897,0,2,1134
0.7,12,0.0045,1.3,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.0017809352706964023,-0.3478070874569362,238,0,0,1080
0.7,12,0.0045,1.5,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.001782552900986056,-0.11272935264061745,63,0,0,1378
0.7,12,0.0045,1.5,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.001782552900986056,-0.11272935264061745,63,0,0,1378
0.7,12,0.0045,1.5,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.001782552900986056,-0.11272935264061745,63,0,0,1378
0.7,12,0.0045,1.5,0.0005,-8.589869765343853e-05,-0.6604094944221618,-0.001782552900986056,-0.11272935264061745,63,0,0,1378
0.7,12,0.0045,1.3,0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0017973251665341773,-0.35152336118093164,239,0,0,1078
0.7,12,0.0045,1.3,-0.0002,-8.589869765343853e-05,-0.6604094944221618,-0.0018135784799066387,-0.3552184591298979,240,0,0,1077
0.7,12,0.0045,1.3,0.0,-8.589869765343853e-05,-0.6604094944221618,-0.0018135784799066387,-0.3552184591298979,240,0,0,1077
0.7,3,0.0045,1.5,-0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0018848960791652833,-0.11830470057122533,63,0,0,1390
0.7,3,0.0045,1.5,0.0,-0.0003139419936348404,-0.5655078201759318,-0.0018848960791652833,-0.11830470057122533,63,0,0,1390
0.7,3,0.0045,1.5,0.0002,-0.0003139419936348404,-0.5655078201759318,-0.0018848960791652833,-0.11830470057122533,63,0,0,1390
0.7,3,0.0045,1.5,0.0005,-0.0003139419936348404,-0.5655078201759318,-0.0018848960791652833,-0.11830470057122533,63,0,0,1390
